TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.650158730,-269.76,-44.9926,-22.8613,15.4217,-7.4048,-5.11796,-4.83939,-2.90501,-4.67466,2.87244,-1.13888,3.0904,1.51226,4.12105,6.3618,4.69915,2.75364,-0.415875,0.0359045,-1.14971,-3.55897
0.673378685,-285.307,-48.8916,-27.0728,16.1423,-6.04403,-7.17233,-4.03503,1.68835,-0.611478,7.32133,0.149683,1.41117,0.250323,-0.83449,2.49655,3.29064,4.06816,0.555657,-0.772381,-0.572091,-1.38098
0.696598639,-310.094,-43.5495,-29.2515,15.25,-1.85384,-3.5747,-1.95005,4.74162,1.31991,2.86098,0.622843,4.56977,3.50321,0.151047,1.93735,3.68663,3.84193,0.16161,-1.10856,1.6349,1.76393
0.719818594,-351.166,-26.61,-23.4778,14.715,-3.91141,-2.61142,3.57705,3.10829,-1.66041,0.164573,-0.0138684,2.81239,0.468583,-1.15725,1.75325,-1.49769,0.187081,-1.35717,0.939193,0.206243,-0.293748
0.743038549,-400.54,-20.9645,-10.7848,17.1565,3.16664,-8.61748,3.09916,-3.23265,2.40158,0.858186,3.08661,3.2769,1.50499,-1.6323,-0.284726,1.97086,4.98232,2.59636,-0.654504,-1.85411,-1.85756
0.766258503,-408.465,-21.141,-8.18126,15.1652,5.77026,-1.22291,10.1998,5.34957,5.06424,3.67324,2.69983,-0.954426,-0.93001,-2.55732,-0.487462,0.864224,0.109328,-1.59938,-1.00011,0.143254,0.874137
0.789478458,-339.458,-5.60528,-12.2989,17.9841,5.26907,6.58708,2.65687,-8.45638,-5.27954,-7.86281,-0.531337,5.60795,-5.64632,-5.45781,2.45732,5.36138,0.461379,0.796621,2.88234,-2.98913,2.97313
0.812698413,-291.159,-31.8784,-17.4039,20.5211,6.65977,1.52021,0.788221,4.21002,-2.19599,2.78089,-3.74235,0.138233,-1.73589,-0.599556,0.495528,1.84053,1.64911,-1.34325,-0.452274,0.970098,0.17617
0.835918367,-279.357,-47.5092,-24.6829,16.2599,-2.93738,-2.353,0.962172,3.74946,-1.53886,4.14075,-0.918352,2.65656,2.59268,2.11615,4.45782,3.71452,2.51814,-1.45574,-0.974289,0.268966,-0.886896
0.859138322,-270.114,-48.9902,-23.9559,14.6729,-3.28523,-4.01523,-1.91045,2.60537,-2.49786,3.7757,-3.09864,1.99017,0.397325,-1.08051,0.43098,2.35629,1.65031,-0.523553,1.16537,3.10712,1.0091
0.882358277,-267.615,-50.5712,-24.7987,11.9707,-5.41338,-5.58197,-1.26846,4.96393,-1.2656,3.97195,-0.887157,0.169556,0.366712,2.74338,3.68203,3.88273,0.580264,-0.788649,-3.79697,0.0979856,1.28781
0.905578231,-265.678,-47.2039,-23.1819,11.4494,-7.57015,-4.57226,-2.07006,3.10397,-1.10731,4.55707,-1.44973,3.25858,-0.348131,-0.0636822,2.62476,1.73982,1.63129,0.842167,-0.496912,0.57017,-0.405053
0.928798186,-276.162,-52.0279,-25.3849,13.1409,-3.92314,-1.49893,-0.208773,5.33751,-3.08484,2.9102,-2.27666,2.78663,0.203174,0.394748,-0.00225935,1.95845,1.29526,0.738048,-0.993487,1.45893,-0.245431
0.952018141,-277.522,-40.3639,-26.1756,13.5988,-1.8649,-3.63383,-3.95841,6.12615,-3.49279,1.86414,-2.23682,4.04163,-0.304439,0.558629,-2.44432,0.48075,0.0506437,-1.86547,-2.00619,0.856228,0.438145
0.975238095,-288.114,-37.7813,-27.9707,9.70251,-0.775545,-5.4104,-5.83127,5.73322,-1.28686,3.76945,-2.36011,2.89012,-2.29246,-2.71397,-1.33389,3.20135,2.66176,-2.30572,-2.69664,-0.611527,-2.33594
0.998458050,-286.795,-35.9017,-27.8657,9.89878,0.251477,-1.7694,-3.8351,7.07387,-0.881408,3.49572,-4.44444,0.547859,-3.08892,0.441915,0.365712,1.03032,1.04367,-2.66636,-1.52264,1.3967,-0.94553
1.021678005,-269.536,-42.4138,-29.0703,6.58892,-2.13382,-2.56084,-2.84014,6.32165,-0.215847,3.58136,-4.42361,-0.650902,-1.05806,2.94695,2.71842,0.121161,0.222279,-0.911379,-1.00254,0.691621,0.50202
1.044897959,-258.004,-35.0966,-25.4994,10.9703,-4.05659,-4.04557,-2.31035,3.20558,-6.32559,0.558857,-7.05533,0.835615,-0.318223,0.556931,3.06167,3.8899,4.18621,3.25268,1.88162,0.485616,-0.444363
1.068117914,-257.398,-32.6611,-21.8451,12.8323,-5.25363,-5.38623,-4.53499,1.32191,-3.94445,0.683806,-5.32877,3.86706,0.983766,1.5433,0.685649,1.35353,-0.340009,-0.257776,-0.266184,0.196286,0.642711
1.091337868,-263.45,-35.1097,-20.8557,12.2882,-10.1642,-7.36482,-4.90722,-0.271968,-5.12203,2.46982,-3.61062,2.58681,1.60558,0.959674,-0.47473,3.22696,4.57472,1.03305,0.364367,1.86377,-1.04408
1.114557823,-265.004,-33.8576,-20.779,17.1482,-5.01747,-8.10788,-5.30418,1.84973,-2.14681,0.498728,-7.34869,0.838756,1.17507,2.26754,2.45195,3.43694,2.18652,0.350768,1.19284,0.00745722,-2.40408
1.137777778,-280.37,-44.6012,-29.3811,11.2939,-5.86846,-7.42231,-2.77003,0.966418,-3.47268,2.02954,-4.28265,1.80774,-0.521694,3.45195,2.51989,2.58482,3.91263,0.310985,0.620538,2.42092,0.0981775
1.160997732,-290.026,-37.827,-26.948,12.8703,-2.45067,-7.34644,-3.82908,1.17012,-0.675353,3.62154,-3.86978,-0.598457,-1.09045,2.44751,-1.64928,2.40644,3.09353,1.39356,3.64245,2.47077,-0.240321
1.184217687,-307.851,-32.4364,-22.3157,15.4675,1.97813,-1.47302,-1.28161,2.09617,-0.22787,2.2244,-1.03529,3.2588,-0.220922,1.11826,2.64278,4.60005,2.60911,0.166635,0.91699,0.0985607,-1.6831
1.207437642,-351.244,-27.5487,-21.9009,14.5641,1.06456,-3.72177,1.22499,1.69859,-0.0471313,2.60556,-1.30362,-0.392486,-3.90561,-0.352835,1.18377,2.10156,2.76032,-1.72742,0.102762,1.53963,1.79905
1.230657596,-400.298,-18.0516,-11.2105,14.4653,5.872,-4.58864,3.35006,4.43841,2.94897,1.2029,3.47702,1.42853,0.816811,-0.326613,0.490769,0.865444,1.90984,0.105615,1.47285,0.180019,0.105716
1.253877551,-407.485,-18.334,-5.95847,11.9493,6.7454,-2.87804,6.4769,3.53724,3.50496,-0.746381,1.24899,0.918196,0.743362,-0.436951,1.03341,1.553,1.73075,0.508249,1.81626,-0.694385,-1.02233
1.277097506,-385.506,-24.0498,-16.171,13.4143,4.00442,0.818035,1.53779,-1.8487,3.26977,-1.04439,0.837282,1.65957,-3.39565,0.0708502,1.74296,3.21563,1.90003,-1.62633,1.46079,2.15533,2.4041
1.300317460,-298.661,-29.1291,-19.8727,17.4694,3.57172,0.719496,1.67184,3.09071,-1.58579,0.856848,-1.71336,0.992891,-1.16283,-0.161013,0.580756,4.9035,0.570761,-2.05741,-0.021944,0.562203,-0.866647
1.323537415,-273.107,-33.3095,-21.6236,10.6639,-5.36501,-9.07395,-6.88506,-0.71175,-2.08797,1.35322,-2.02245,3.52893,-0.261918,2.84404,1.47736,3.96683,4.08201,-0.223375,-0.518113,2.05085,0.17123
1.346757370,-265.151,-34.663,-17.7323,14.1864,-7.05136,-10.6695,-5.44405,-0.648699,-3.73775,-2.09634,-5.65713,-1.23756,-3.26544,-2.53734,-0.176901,3.75252,1.44574,-0.204008,2.08712,2.01001,-0.876268
1.369977324,-270.592,-38.1059,-20.9612,12.2363,-4.80647,-6.70803,-3.81687,0.138672,-2.92834,0.100843,-7.29073,-1.71199,-3.05949,-1.94885,0.188545,3.50501,0.399591,-0.416612,2.35356,2.79637,-0.849006
1.393197279,-275.153,-39.693,-23.1764,14.8401,-3.08317,-4.55959,-4.64964,-1.63888,-3.42584,-0.711377,-8.58935,-0.596168,-2.17536,0.223215,-0.44204,1.60864,1.49485,-1.42293,0.950842,1.19647,-2.22701
1.416417234,-285.546,-38.8103,-22.2487,14.8205,-2.90148,-4.38305,-4.05173,-0.381269,-2.92176,1.49499,-8.47731,-1.57138,-2.78777,1.28293,1.44478,5.42533,4.09515,1.4166,1.29719,2.99151,0.524355
1.439637188,-306.528,-42.4093,-28.3348,13.0802,1.2387,-1.09442,-1.6882,4.1908,-0.815327,3.80392,-0.461472,1.44279,-3.45872,-1.58421,0.180561,3.75219,2.0378,-0.740919,-0.86885,1.00512,-1.78213
1.462857143,-325.844,-34.3292,-25.0706,13.1801,-0.592422,0.432406,-1.40096,2.61525,0.857034,4.84689,-1.80011,0.968859,-2.5263,-1.28898,-1.94629,-1.70341,1.29603,-0.0582828,-1.19864,1.20189,1.11189
