TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
135.883174603,-284.769,21.9768,0.671071,24.4016,1.08486,4.71634,7.23396,9.72667,11.9773,5.13401,1.40389,-2.71788,-0.537604,1.75455,1.37381,-2.87388,-3.1852,-2.19795,-1.52504,-0.167375,3.01331
135.906394558,-288.026,18.2404,2.72964,28.7441,3.33515,5.50648,6.98817,5.44214,6.97994,4.48119,1.94363,-1.62702,1.97101,1.28671,0.925397,-3.31018,-3.07272,-3.77639,-2.12256,-1.42519,1.55517
135.929614512,-204.62,10.434,6.68227,14.8601,0.468159,5.57467,-2.00934,-0.770623,-3.07987,-0.833158,-3.51169,-3.70322,2.18939,-1.70877,0.256938,-0.821536,-0.174733,-3.30844,-0.411751,-0.223849,-0.172755
135.952834467,-243.095,24.7646,-5.79649,13.4001,4.7035,9.64777,1.6855,-4.52956,-5.8025,-1.79845,-2.24693,-4.43556,1.2122,0.353779,-0.184738,-2.85588,-4.13741,-1.62927,-0.500431,0.0061173,0.202316
135.976054422,-205.988,14.2983,-12.4242,16.4927,3.04686,11.2867,4.30719,-3.67518,-5.65708,2.82831,-1.14244,0.652483,-0.21116,-4.52749,0.436151,-0.593649,-0.0515639,2.50896,-2.21261,1.40627,3.20178
135.999274376,-199.71,14.9158,-16.7439,19.0379,3.13855,13.4089,-1.12122,-3.79351,-5.85897,1.15674,-1.14958,1.88177,-0.514779,-6.03779,2.65991,0.892511,3.28755,3.31511,0.743695,3.49453,7.41985
136.022494331,-203.627,17.5198,-16.3939,20.7526,7.80844,14.5277,-2.7742,-4.06757,-5.78814,0.710119,-0.954595,2.3097,-2.16494,-4.15316,-0.0758325,4.41478,1.32876,1.81504,1.15923,5.42961,6.8359
136.045714286,-175.717,7.56711,-15.4759,19.9512,5.2666,1.6293,-3.74955,-1.44007,2.05651,-1.87146,-0.680798,-5.1217,-2.62886,-2.49245,-2.16313,2.91138,3.14743,5.42684,3.44212,3.46413,3.38907
136.068934240,-154.702,3.22377,-16.5127,20.8115,6.16519,3.88202,1.10926,-3.77902,-1.72247,-5.1037,-2.46044,-2.86958,-1.09132,-1.92573,-0.923809,1.05705,-1.91526,-1.65097,-0.998668,0.889038,1.62356
136.092154195,-173.086,4.59903,-21.2513,22.5762,0.94672,1.40567,0.762933,-0.501313,0.0628461,-2.14508,-4.78941,-3.17107,-2.92074,-3.19669,-0.689515,0.882516,1.49583,-0.899227,3.50157,2.14164,3.68177
136.115374150,-177.839,5.35135,-22.8853,23.1739,-11.7066,8.29568,-8.31705,6.5739,-5.56364,1.78398,-5.27063,-0.83556,0.20754,0.327687,3.14418,-2.5783,2.66947,-3.14587,5.24418,-1.38597,5.49566
136.138594104,-187.826,6.48253,-20.138,30.0642,-13.0819,15.3736,-7.15178,5.29605,-4.37286,3.14531,-6.91017,1.59514,-3.98534,-2.89995,1.8395,-2.50042,4.20452,-4.1833,5.68648,-2.1445,9.32558
136.161814059,-196.051,11.5058,-18.0423,26.1666,-12.2617,20.6704,-11.9759,12.4304,-6.51534,3.88358,-3.34652,-2.49499,-0.637023,-1.05657,3.03543,-3.36063,5.07817,-3.21661,6.02057,-5.39973,8.02514
136.185034014,-213.353,6.05702,-12.9218,22.18,-4.12554,12.2775,-1.34096,3.624,-1.60103,0.0841715,2.12282,-2.71161,4.05612,-1.44514,3.66048,-0.711094,4.71909,-1.88011,1.13434,-2.23608,2.86878
136.208253968,-211.061,4.96251,-7.95933,15.6454,3.83345,8.31219,2.25698,1.35756,1.38828,-0.00902834,-0.994297,0.81442,0.283625,0.0957942,2.1545,0.618608,0.493106,1.32233,1.65415,1.14739,1.97719
136.231473923,-212.641,1.76326,-7.07262,16.4851,1.23525,4.81168,1.87558,1.66431,2.12209,0.850466,-2.04312,0.0133241,1.47703,0.00974332,1.32856,1.33045,1.0135,-0.778743,1.37867,-0.662664,0.374812
136.254693878,-209.517,1.84876,-12.9388,13.2702,1.33825,8.22146,4.30297,3.00851,2.13903,4.43295,0.502909,0.58487,1.2399,1.97879,1.04007,1.30962,2.404,3.00313,1.48176,-0.54785,-0.750496
136.277913832,-213.952,0.636363,-10.7791,16.6514,0.134758,6.62684,4.43277,3.62442,-1.41971,0.384397,0.60223,3.3002,4.19071,3.56701,1.68233,0.374702,-0.268852,-0.0792981,2.94298,1.32015,0.889614
136.301133787,-222.191,3.41423,-8.16847,20.8482,-2.27552,4.01202,1.42747,-0.52488,-1.48936,3.00647,0.0558775,0.765727,0.636069,0.790908,2.1861,2.30243,3.31143,2.03462,3.2931,-1.46849,-1.97555
136.324353741,-238,5.43839,-7.41916,16.8245,-2.46428,9.1736,6.11017,0.139294,-0.553364,-0.477654,1.45037,1.7854,-0.503025,2.00985,-0.0533182,1.56179,0.96626,0.149845,2.89382,-0.753254,-2.6142
136.347573696,-259.346,4.1802,-7.98816,17.0287,2.33313,5.71082,1.3216,1.15989,-1.79768,1.3119,-1.11694,1.56874,1.75059,2.01483,-0.428479,0.856317,-1.47442,-0.925039,0.862923,0.847915,0.157796
136.370793651,-244.568,-2.12989,-10.6903,31.5276,-15.1908,19.7296,-2.44848,5.81401,2.23164,-2.12669,-0.873026,-1.76617,4.29653,-0.870957,6.09198,-3.33366,3.75792,-4.79393,2.18711,-2.65271,3.67786
