TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
133.468299320,0.551787,0.459628,0.151799,0.846747,0.273205,1.12939,0.0146594,0.0895032,0,0.336107,0.340042,0.73507
133.514739229,0.383621,0.439144,0.624457,0.583316,0.335736,1.23927,0.0247197,0.103971,0.100999,0.508964,0.400425,0.602732
133.561179138,0.356112,0.494561,1.25009,0.433809,0.589164,1.14372,0.0154852,0.117876,0.187061,0.336553,0.382203,0.588534
133.607619048,0.362343,0.710442,1.27745,1.26968,0.598921,0.118107,0.0248142,0.0957921,0,1.27946,0.0605899,0.695758
133.654058957,0.338086,0.630353,1.05857,1.59589,0.670258,0.365138,0.117637,0,0.0568901,1.34148,0.0017592,0.478464
133.700498866,0.357508,0.515856,1.08215,1.68565,0.469512,0.543528,0.0887724,0,0.195126,1.38259,0.0537258,0.15309
133.746938776,0.211225,0.497588,1.04501,1.64784,0.142338,0.679424,0.266738,0.141911,0.141117,1.15566,0.222775,0.142913
133.793378685,0.0102241,0.521116,0.903188,1.66722,0.107304,0.652314,0.199209,0.249684,0.67674,0.460137,0.790395,0.115392
133.839818594,0.0164934,0.45628,0.521321,2.10887,0.16324,0.190169,0.213976,0.262855,0.988842,0.142776,1.08871,0.167266
133.886258503,0.11018,0.766831,0.827397,2.05718,0.0713532,0.0476178,0.218318,0.143972,0.946663,0.232687,1.33006,0.195073
133.932698413,0.195985,0.886096,1.02046,1.93198,0.0225556,0.0402839,0.255384,0.0448482,0.889241,0.337177,1.49241,0.150492
133.979138322,0.230312,1.67051,1.278,1.4,0.018133,0.0257419,0.281363,0.00343313,0.632984,0.312857,1.50351,0.132852
134.025578231,0.308746,2.04605,0.849444,0.0738963,0.124844,0,0.584468,0,0.411779,0.826623,1.29421,0.397294
134.072018141,0.843671,2.11027,0.150519,0.0729954,0.0845168,0,0.219271,0.53637,0.0287774,0.351877,0.674697,0.204861
134.118458050,2.16538,1.73793,0.0152918,0.0149903,0.19054,0,0.0984755,0.858715,0.0763918,0.103116,0.381373,0.336559
134.164897959,2.6578,1.39631,0.0133522,0.113451,0.194328,0,0.0961523,0.954645,0.534567,0.11674,0.0859778,0.48523
134.211337868,2.83226,1.03457,0.0135008,0.179664,0.294924,0.00114702,0.0918289,0.923557,0.891293,0.109406,0.0707036,0.485186
134.257777778,2.10406,0.50115,0.141272,0.0026442,0.940941,0.473372,0.162493,0.513385,0.97809,0.00133964,0.699819,0.887124
134.304217687,0.604924,0.814996,0.00688163,0.00784791,1.27809,0.291426,0.838861,0.00796552,0.249543,0.0656992,1.45693,1.34192
134.350657596,0.417724,0.915022,0.00113778,0.00252744,1.19388,0.212653,1.48713,0.219169,0.25537,0.403034,0.943726,0.587527
134.397097506,0.33803,0.953485,0.0214115,0.000428705,1.00114,0.127304,1.43338,0.400136,0.327356,0.494622,0.718248,0.475604
