TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
121.579682540,-254.109,27.7095,-1.16004,2.2893,4.98017,21.7841,5.45614,9.56507,-0.37347,-3.43512,-2.12156,6.22013,1.82632,0.857507,-0.684231,3.08439,1.34341,3.90622,5.54794,1.01123,4.83577
121.602902494,-194.017,13.9088,-7.99102,2.41997,9.53558,12.9635,-16.8881,10.2745,7.10448,-5.28495,-0.908919,11.7473,-0.712065,2.90127,0.745023,4.23494,6.44312,1.1039,3.33055,1.29846,4.39545
121.626122449,-186.706,1.63474,-3.34837,9.68688,5.89534,10.3357,-4.8502,7.1783,0.628173,-3.41294,2.14077,4.13342,-2.22244,-0.142288,-2.15454,2.48486,10.0139,2.83595,2.01584,4.34899,3.96549
121.649342404,-190.805,-18.9642,19.7913,18.4983,-5.05084,11.1035,1.2347,6.43324,-1.92764,0.00498288,3.96662,0.687498,0.59346,0.624052,-2.8019,-1.03991,1.52335,-2.72573,-0.47929,2.09064,4.37156
121.672562358,-217.969,-32.4794,27.8388,20.1734,1.68826,15.6206,0.992589,11.0972,3.95245,1.58395,5.8634,4.47573,1.50911,1.85054,-1.17769,-0.349048,-1.06093,-0.569528,-1.16836,1.58758,0.983331
121.695782313,-226.249,-32.6039,27.0807,16.5375,5.0833,20.7865,1.37424,14.6667,8.89635,2.94509,4.88312,2.07645,-0.397467,0.541545,-0.578793,-1.05585,-2.1728,-1.52734,-0.035472,2.21283,0.7724
121.719002268,-165.617,-31.4163,9.72266,13.223,3.1314,14.2387,7.78365,1.68099,2.8716,1.35916,2.96481,2.30873,0.777912,0.897602,1.53818,2.28844,0.643169,0.260396,-1.83023,-2.28736,1.44501
121.742222222,-174.77,-7.98218,15.3023,8.77528,2.16241,11.22,1.66501,0.480295,6.86755,-2.38742,-6.53045,-1.37811,2.51684,1.91054,-2.36541,-0.954091,2.42209,3.87764,2.1508,1.00348,1.78054
121.765442177,-169.263,11.6671,1.76863,1.8505,-0.84846,6.74545,-3.293,6.35644,8.54787,-3.03218,0.335025,4.73585,1.35612,-1.68265,-2.77903,-3.72557,-1.83424,3.65499,3.34843,0.981343,5.3234
121.788662132,-188.884,18.2284,-1.44387,1.73625,1.50896,11.3758,-3.8539,9.37603,7.71951,0.477495,-0.695026,6.71067,-0.0579431,-5.88638,-1.8725,-2.21366,-3.73339,-2.0349,2.92927,0.685471,6.93538
